sexo,rango_etario,comuna,barrio,estado_cud,junta_discapacidad,orientación_prestacional,tipo_orientacion_prestacional_1,tipo_orientacion_prestacional_2,tipo_orientacion_prestacional_3,tipo_orientacion_prestacional_4,otra_orientacion_prestacional,tipo_de_vivienda,alfabetizacion,cobertura_de_salud,total,cud_activos,cud_vencidos
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Pública,5,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,7,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,PAMI,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Prepaga,4,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Pública,13,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,26,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,3,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,10,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,16,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Persona viviendo en calle,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en inquilinato,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en inquilinato,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Casa,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Motora,Sin orientación prestacional,,,,,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Departamento,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,Transporte,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,PAMI,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,9,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,3,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,10,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visceral,Con orientación prestacional,Prestaciones de rehabilitación,Transporte,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Casa,No alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Obra Social,4,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Prepaga,5,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Pública,6,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Pieza en inquilinato,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,Transporte,,Casa,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,4,Parque Patricios,Vigente,Visual,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vencido,Mental,Con orientación prestacional,Centro de día,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Centro de rehabilitación pers. discapacidad visual,,,,,Persona viviendo en calle,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Formación/aprestamiento laboral y/o profesional,,,,,,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Obra Social,10,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,Alfabetizado/a,Prepaga,5,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Obra Social,5,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Prepaga,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Obra Social,32,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,PAMI,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Prepaga,23,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Departamento,Alfabetizado/a,Pública,7,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Otro,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en hotel familiar o pensión,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,,,,,Pieza en inquilinato,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),Servicio de apoyo a la integracion escolar,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Con orientación prestacional,Prestaciones de rehabilitación,Servicio de apoyo a la integracion escolar,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Sin orientación prestacional,,,,,,,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Sin orientación prestacional,,,,,,,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Sin orientación prestacional,,,,,,,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Auditiva,Sin orientación prestacional,,,,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,Departamento,Alfabetizado/a,Obra Social,5,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,Pieza en hotel familiar o pensión,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Hogar,Prestaciones de rehabilitación,,Departamento,Alfabetizado/a,PAMI,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Hogar,Prestaciones de rehabilitación,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Hogar,Prestaciones de rehabilitación,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Obra Social,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,PAMI,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Prepaga,8,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Pública,5,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,Departamento,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Residencia,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Residencia,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Residencia,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Residencia,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Residencia,,"Residencia, Hogar y Pequeño Hogar (Ley N°24.901 y Resolución Ministerial 1328/06)",No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Transporte,,Casa,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Transporte,,Casa,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Transporte,,Casa,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Prepaga,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Obra Social,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro de día,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,Casa,No alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,Casa,No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Residencia,,Departamento,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,,No alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Programa Nacional y/o Provincial de Salud,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,Transporte,,Departamento,No alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,PAMI,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,Departamento,No alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",No alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Hogar,Prestaciones de rehabilitación,Transporte,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Pequeño hogar,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,PAMI,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Asistencia domiciliaria,Prestaciones de rehabilitación,,,,Departamento,Alfabetizado/a,Pública,3,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Centro educativo terapéutico,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Centro educativo terapéutico,Prestaciones de rehabilitación,,,Casa,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Centro educativo terapéutico,Prestaciones de rehabilitación,,,Departamento,Alfabetizado/a,Pública,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Centro educativo terapéutico,Prestaciones de rehabilitación,Prestaciones educativas (Inicial/EGB),,Casa,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Centro educativo terapéutico,Prestaciones de rehabilitación,Transporte,,Departamento,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Hogar,Prestaciones de rehabilitación,,Casa,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Hogar,Prestaciones de rehabilitación,,"Hogar (para personas mayores, religiosos, para niños, niñas y adolescentes)",No alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Hogar,Prestaciones de rehabilitación,,"Hospital, Clínica, Sanatorio",Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,,Alfabetizado/a,Obra Social,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,,Alfabetizado/a,Prepaga,1,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Casa,Alfabetizado/a,Obra Social,2,0,0
Masculino,18-64 Adulto,5,Almagro,Vigente,Mental,Con orientación prestacional,Centro de día,Formación/aprestamiento laboral y/o profesional,Prestaciones de rehabilitación,,,Casa,Alfabetizado/a,Prepaga,1,0,0
